,Type,Name,Age,Gender,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,RescuerID,VideoAmt,Description,PetID,PhotoAmt,AdoptionSpeed,PetScore,Emotion,Breed,Colors
587,1,,3,3,1,1,3,3,3,1,5,0,41326,a7cde9aaf721ed0052422e4d2e927228,0,"4 puppies (mix) and their mum at Petaling Jaya . 2 White and 3 black color. They stray beside the road even raining. Looked hungry and skinny. They are in very dangerous situation , I heard that MBPJ dog catchers running wild all over Petaling Jaya. IÃ_Ã_Â»m very appreciated if someone can adopt them. I'm not local and rent a room outside so i can't adopt them. They really really need a home.",f2bb56f7a,5,2,3,playful,Mixed Breed,"Black, White"
588,2,Bbchendol,2,2,1,2,1,1,3,1,1,20,41326,e62e98a63da1f6d3c4ebf8a5ebd4d72a,0,"Chendol was rescued inside a car engine near my workplace. She is about 4 months old, tortieshell kitten. I want to get Cendol rehome with a good pet owner. Already vacinnated, dewormed and detick. Location. Shah alam near stadium. Sek 13 shah alam Chendol ditemui di dalam kete enjin dekat opis saya. Dia ialah 4 bulan tortoiseshell betina. Saya nak cari dia tuan baru sbb rumah dah over limit.. Sudah vaksin, makan ubat cacing, ubat Lokasi. Shah alam dekat stadium. Sek 13 shah alam.",0173c456c,9,4,4,content,Tortoiseshell,"Black, Brown"
589,2,Tiger,2,1,2,2,1,1,2,1,1,0,41401,9b52af6d48a4521fd01d4028eb5879a3,0,"I will be 8 weeks old on Monday and ready to go to a new loving forever home. I love to be cuddled, brushed and love to play and climb. I will be receiving my vaccines this weekend, then I will be ready to leave my mama and go to my new forever home.",eb64e3d68,21,2,10,playful,Domestic Short Hair,"Brown, Golden"
590,2,Yily,1,2,2,2,2,2,2,1,1,0,41326,7821aebf01fa449f310b8d34a9420bae,0,"I've rescued this little cute kitten on the /, shes very adorable and playful! Please give a forever home :)",d99012d9f,4,2,7,happy,Domestic Medium Hair,"Brown, Cream"
591,1,Dixie,2,2,2,1,1,1,1,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,"Dixie has soft jet black fur with white chest, and her ears can come down or go upright! Very obedient, and easy to teach. Great watchdog and an easy dog to handle and manage, and makes a great house family pet. Vaccination and neutering cost to be borne by adopter. Please call if you can give her a home.",2d8db1c19,14,4,3.333333333,content,Mixed Breed,"Black, White"
592,1,PUTIH,8,2,2,3,1,1,1,1,1,0,41324,3944d0ec7cdec6e5b4439c80c4e5b9d9,0,Adpoted from SPCA Melaka. Now she is in very good health need a good family to adopt her for FREE,78cb569c6,4,1,7,happy,Mixed Breed,White
593,1,Garlic,2,1,2,1,1,1,2,1,1,0,41401,a52ad34e621f25688c3a0a579c31ca4d,0,"Garlic was rescued along with his 5 other siblings. All of them were adopted and now Garlic is waiting for his forever home. He is the cutest little furkid, just seeking for a loving home. If your interested please call (Vignes) or (Leysha).",5cd76da7d,3,2,4,scared,Mixed Breed,"Brown, White"
594,1,Lemon,2,1,2,1,1,1,2,1,1,0,41326,8d413d99d41394f70d5c590253f80f54,0,These puppies are rescued in Sungai Long . They need a forever loving home . Please give them a chance =),a2c44e0b3,1,4,7,happy,Mixed Breed,"Brown, White"
595,1,Chip,6,1,2,1,1,1,2,1,1,0,41326,3c4a99d90947aff17feeda0ac4cf61b8,0,"Hi everyone! This is Chip. He is in desperate need of a home. He is a very calm, protective and friendly and very very grateful. He is different. You'll understand why when you engage with him. :')",bc0a5524c,4,3,5,playful,Mixed Breed,"Brown, White"
596,1,Scoby,3,1,2,1,2,2,2,1,1,0,41401,6097e539f0a4378d369aca754827c42f,0,Rescued this male puppy in my neighbourhood. Healthy condition.,efb7343fa,5,1,8,content,Mixed Breed,Brown
597,1,Xiao Black & Xiao Yellow,1,2,2,2,2,2,2,1,2,0,41401,5a4eceabff4424f7ebe21ddc82496272,1,Small little young young black and yellow puppies up for adoption :) Contact Darren at if you are interested. Location in Seri Kembangan,9801a0f9c,6,2,8,content,Mixed Breed,"Black, Yellow"
598,1,Bubble,3,1,2,1,1,1,1,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,No tying or caging for long hours except for precautionary purposes. Interested to adopt pls call me.,6d1d7bcd8,5,3,1,timid,Mixed Breed,"Brown, White"
599,2,Sabre,9,2,2,2,1,1,2,1,1,200,41326,c7c81c317dfaa91158f167883befcd77,0,"Hello everyone, We are giving putting up both our cars for adoption/sale of anything you would call it as we will be migrating out of the country and it is a great loss to us having to let these two angels go.Both are totally the opposite where Pepper loves to give you love but doesn't like to accept hugs for more than 30 seconds and Sabre loves everything. Both have been vaccinated and are in good health.Both are females not neutered and a great companions and have never been kept in a cage before as they sleep with us everyday. They are disciplined and have been fed with Evo and Royal canine. since they were kittens they were both brought up with Baphaer. The tabby is name Pepper 1 year 3 months and the little Silver is name Sabre 9months now. We are looking for a good home for the two of them and would love to get a caring guardian who would love them as we do. It's a sad moment for us as they had never been out and mixed with many people before except for visitors at our place so you will need to be patient for them to get close to you especially Pepper. We I'll be charging a fee of for each of them and you may let us know if it is fine for both.Contact us at anytime and we will bring them to you.",125edf869,3,4,7,timid,Mixed Breed,"Black, Gray"
600,1,Jedi,1,2,2,2,2,2,2,1,1,0,41326,435674663b886c8aae19b288791f062a,0,Jedi is found abandoned near the market. She is healthy and active. She has small eyes and loves to be around with people.,82e86dcbb,3,2,7,content,Mixed Breed,Brown
601,1,Love,5,2,2,2,1,1,2,1,1,0,41330,583c3f4646373188b58dc42ca653eec5,0,"My name is LOVE. I'm a 5 month old female. I have so much of LOVE to give away. And I promise that your home will be filled with LOVE..if you wanna give me chance, please call..thank you.",f2aac285e,1,1,7,happy,Mixed Breed,Brown
602,1,Bella,1,2,2,1,2,2,2,1,1,0,41330,f2522890ad604bf70421af61cb871a96,0,Bella is looking for a good home and family that can love her and treat her as part of the family. Are helping a couple to upload this photo for adoption. Please call or what app to this no if interested : -,725ee6572,2,3,5,sad,Mixed Breed,Brown
603,2,Gandalf The Gray,3,3,1,2,2,2,2,1,4,0,41326,3c0800de21bf2b2350a7afc9da16d1b2,0,Cute and fun kitten. Location Bandar Baru Ampang,351eefe3e,5,3,6,scared,Mixed Breed,"Black, Yellow"
604,1,Belle,24,2,2,1,3,3,3,1,1,0,41401,e3d8f0d5a5af0a885c8d401fc40ac996,0,"Anyone want to adopt a dog? The dog from the nearby church has followed my friend. Big lovely mixed breed, she has a very good temperament and very smart. Friends call her Belle since she is from the church.",e052a2a39,1,1,10,content,Mixed Breed,Brown
605,1,Lincoln,3,1,2,2,1,1,2,1,1,0,41326,28a323390134f7a365b5916263a99dd9,0,"Lincoln is a cute 3 month old puppy. He is smart, very playful and very well-behaved. He will make a great family pet. If anyone is interested in adopting him, please call or whatsapp me.",68a603bc3,3,2,7.5,happy,Mixed Breed,"Black, Brown"
606,2,Little Black Kitty 1,2,1,1,1,2,1,2,1,1,0,41401,da6c64c056c070bbb5f840d5e233b581,0,"I took in the mother as a pregnant stray, and she gave birth to these three wonderful adorable kittens. No adoption fees, just hoping that the adopter can provide them with proper love and attention that they deserve. My location is in Taman Melawati, KL. Would recommend interested parties to come see them first before deciding, as I will not be ""delivering"" them to any location in case of backouts. Priority to be given to anyone who can rehome all three kittens without seperating them, but individual adoptions are welcome too. NOTE : THESE ARE NOT BREED CATS, just regular Domestic Short Haired cats... but love needs no pedigree, right? :)",106e252d9,12,3,2.5,"happy,scared,timid",Domestic Short Hair,Black
607,1,Pepperr,48,2,1,2,1,1,1,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,"ONLY FOR KL RESIDENTS Pepper is a very adorable doggie. She is very active, loves going for walks and will jump straight into your arms for a hug. She is debarked by her previous owner. Very good natured and affectionate, and doesn't even try to yap. MUST BE INDOORS, no caging or tying up. She is NOT TOILET TRAINED, adopter must have the patience to train her and not throw her outdoors. Weighs about 5 kgs. Please call or email, with details about yourself and where you stay.",01f4746ef,2,1,9.5,happy,Silky Terrier,"Black, Golden"
608,1,Chrissy,1,2,2,2,2,1,2,1,1,0,41401,9238e4f44c71a75282e62f7136c6b240,0,"Any kind soul able to give this little one a forever home? PLEASE call me or sms for more details, thanks!",254dd6ba7,16,2,6,content,Mixed Breed,Brown
609,2,Not Named,3,2,1,2,2,2,2,1,1,0,41401,8e4be7bbf124f8764dafb20bbce8146f,0,A very friendly kitten. That is for sure :) very curious. Cute. And loving. Loves strokes and sitting on laps. A unique fur pattern to me and entertaining. It is loyal and definitely great for company. :) pls contact Joanne Tan if you want to adopt,f95eb4d75,5,4,4,scared,Tabby,"Black, Gray"
610,1,Suki,36,2,1,2,1,1,1,1,1,100,41326,a63ec365c8c0d28ff01d2cb1b31406cb,0,Friendly..loving..love to play..potty trained,804e56f9b,4,1,7,playful,Mixed Breed,White
611,2,Crustyblade,1,1,3,2,2,2,2,1,1,0,41326,556e80ae9dc7fe5e4e51e415043364e3,0,One of the 3 little banditos,4aa44d3c9,3,1,6,"content,playful",Domestic Medium Hair,"Golden, Yellow"
612,1,Barney,3,1,2,1,1,1,2,1,1,0,41401,cd431467a017d5bce5f42daa746d7d08,0,Rescued from construction site.,26fb642bb,3,1,10,happy,Mixed Breed,Brown
613,1,WaterBabe,3,3,2,2,1,1,2,1,2,0,41401,ee2747ce26468ec44c7194e7d1d9dad9,0,She LOVES water.... She will chase your hose. she will go chase the sprays.She will splash all your watering holes.I wonder whether these are reminiscent of how she was bagged with her 9 other siblings & thrown to be drowned in a monsoon drain in Seremban.,cff9a1fec,4,3,6,playful,Mixed Breed,Cream
614,2,Caramel,1,1,2,1,2,2,2,1,1,0,41326,c5c84cffab2a96f9e28beb4085adb841,0,"Found this cute little guy on the 7th of August in the food court wandering around and making so much noise. The people there don't seem to care about it. Very pity,hungry and dirty when I found it. Took it home, and he ate so much, then bathed it and he likes to play a lot and then just falls asleep easily. Very easily attached to people and likes people. I cant keep it as I already have 2 female cats reaching adulthood soon at home now. - Very unique caramel , light brown abit orange color - 1 Month old, eyes are still blueish - Can eat wet food, but still require some milk - Very playful and active, likes fingers and toes - Most probably its a male kitten - Litter trained - Not yet de-worm or vaccinated Please contact me at anytime for viewing. Serious adopters only. The pictures taken with hand phone. Adopters must vaccinate and de-worm the kitten.",1cdb5d61f,26,1,6,sad,Domestic Short Hair,"Brown, Golden"
615,1,Sally,3,2,2,2,2,2,2,1,1,150,41327,9f3a9b7e79ddc6d931a77f1db9bc4031,0,Sally is a cheerful and smart dog that looks like St Bernard's puppy.,d2d48985e,3,2,6.5,playful,Mixed Breed,"Black, Brown"
616,1,Multy & Xanie,4,2,2,2,1,1,3,1,2,0,41326,e6380e071a49ef6d27b4d2dad5fa88d9,0,Multy and xanie lovely to female dogs well behaved know some commands vaccination paid for all but one done three to go Healthy and active can be viewed! Super friendly towards humans Reason to let go moving to a new house that doesn't allow pets :(,18810b958,5,3,6.5,scared,Mixed Breed,"Black, Gray"
617,1,PF14804,2,1,3,1,2,2,2,1,1,0,41326,63f669053385440aab45382b0c925927,0,Puppy found wandering by the roadside. Very very smart and alert puppy. He will indicate that he needs to go to toilet by whining as he sleeps on my bed and its too high for him to jump down.Once I put him down he will make his way to the toilet. Will be a very good WATCHDOG as he knows his rights and will give a very fierce growl. Has some traits of a mixed Rottweiler. Will sit at the door to see me off to work without any fuss but will greet me happily once I come back fr work. Plays with my other cats and kittens in my flat.,b210e38f0,3,1,5,content,Mixed Breed,Black
618,1,K-11 Herbie,36,1,2,2,3,3,3,1,1,0,41401,ee2747ce26468ec44c7194e7d1d9dad9,0,"I guess dogs like Herbie at not the ones you pick out immediately, but bear in mind the heart of gold he has. ""This dog is one of the dogs rescued from the Klang Pound in April just before D-day (when they are put to death). It has been rehabilitated and urgently needs a loving home as we have limited resources. It is unfortunate that due to the aggressiveness of the contracted dogcatchers, most of these beautiful dogs are not strays and previously had homes. Hence, most of them are sociable and loving. Serving the voiceless, SAS Volunteer. P/s: Please contact Jackie by calling or texting her at, she's a grandma at emails. """,f3c42e04b,3,4,6,happy,Mixed Breed,"Black, Yellow"
