,PetID,AdoptionSpeed,Type,Age,Gender,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,VideoAmt,PhotoAmt,State,Breed,Colors
237,d0fcfeb0f,1,2,4,1,1,1,1,1,3,1,1,0,0,5.0,41401,Domestic Short Hair,"Yellow, White"
238,7bce76c66,1,1,22,2,2,1,1,1,2,1,1,0,0,3.0,41326,Shih Tzu,"Cream, White"
239,3b0b88ac2,1,1,60,2,1,3,1,1,1,1,1,0,0,3.0,41326,Mixed Breed,Brown
240,a88d34ee3,1,1,1,3,2,2,2,2,2,1,4,0,0,2.0,41326,Mixed Breed,"Black, Cream"
241,061378b30,2,1,3,1,2,1,3,3,2,1,1,0,0,2.0,41326,Mixed Breed,Black
242,fc1457818,2,2,3,2,2,1,2,1,2,1,4,0,0,5.0,41326,Mixed Breed,"Black, Yellow"
243,a27f0cc49,2,2,4,2,2,2,3,3,3,1,1,0,1,4.0,41401,Domestic Medium Hair,Cream
244,728c78b39,1,2,13,2,2,2,1,1,2,1,1,0,0,3.0,41326,Mixed Breed,"Black, Gray"
245,6c054c4ef,3,2,1,1,1,1,3,3,3,1,1,0,0,1.0,41327,Domestic Short Hair,"Black, White"
246,d5b9e0322,1,1,5,2,2,2,1,1,2,1,1,0,0,8.0,41326,Labrador Retriever,Black
247,a2dc697f6,3,1,2,2,2,2,2,1,2,1,1,0,0,12.0,41326,Mixed Breed,"Black, White"
248,b04b200fa,1,2,1,3,2,2,2,2,2,1,3,0,0,4.0,41401,Domestic Short Hair,"Black, White"
249,be7b65c23,2,1,2,2,2,1,1,1,2,1,1,0,1,9.0,41326,Mixed Breed,"Brown, White"
250,e37f4aa07,3,1,36,2,2,1,1,1,1,1,1,0,0,1.0,41326,Mixed Breed,Brown
251,7de2f688b,4,1,2,2,2,1,1,1,2,1,1,0,1,4.0,41326,Mixed Breed,"Black, Brown"
252,e7020fa9a,2,1,2,2,2,2,2,1,2,1,1,0,0,4.0,41326,Mixed Breed,"Black, Brown"
253,752491221,1,2,2,2,2,1,2,1,2,1,1,0,0,3.0,41326,Domestic Short Hair,"Black, White"
254,c2346525a,2,2,8,1,2,1,1,1,1,1,1,0,0,2.0,41326,Tabby,Golden
255,bc7361016,3,2,2,2,2,2,1,1,2,1,1,0,0,4.0,41326,Domestic Medium Hair,"Black, Gray"
256,66201cf73,2,2,9,2,1,1,1,1,1,1,1,0,0,3.0,41401,Tabby,"Brown, Cream"
257,b7359384d,2,2,6,2,2,1,3,3,3,1,1,0,0,4.0,41336,Mixed Breed,Gray
258,be23e42d0,2,1,2,2,2,1,2,2,2,1,3,0,0,3.0,41336,Mixed Breed,"Black, Brown"
259,1c59cecac,0,1,18,2,2,1,1,1,1,1,1,0,0,10.0,41401,Mixed Breed,"Brown, White"
260,e7e1904f4,0,1,14,1,3,2,1,1,1,1,1,0,0,3.0,41336,Mixed Breed,Brown
261,2e3bfe5a9,3,2,3,1,1,1,2,2,2,1,2,0,0,9.0,41325,Domestic Short Hair,"Black, White"
262,13f07ee9a,1,2,2,1,2,1,2,1,2,1,1,0,0,2.0,41401,Domestic Short Hair,White
263,d78d1dec0,4,1,1,3,3,1,2,1,2,1,20,50,0,5.0,41332,Mixed Breed,"Black, Brown"
264,821bd9373,4,2,12,1,2,2,1,1,1,1,1,0,0,1.0,41326,Bengal,"Black, Gray"
265,720db9cb3,4,2,12,2,2,1,2,3,1,1,1,0,0,1.0,41326,Mixed Breed,"Black, Brown"
266,0443d6f82,1,1,1,2,2,1,2,2,2,1,1,0,0,5.0,41326,Mixed Breed,"Black, Cream"
267,67efce2e0,4,2,9,1,2,1,1,1,1,1,2,0,0,0.0,41326,Domestic Short Hair,"Black, Gray"
268,fa1a30192,3,1,2,2,2,2,1,1,2,1,1,0,0,2.0,41326,Mixed Breed,"Black, Brown"
269,c675f3b10,2,2,2,3,1,2,2,2,2,1,4,0,0,7.0,41326,Mixed Breed,"Gray, White"
270,6e3d78857,1,2,2,2,2,1,2,2,2,1,3,0,0,4.0,41401,Domestic Short Hair,"Brown, Yellow"
271,d4d6997e3,1,1,3,2,2,1,3,3,3,1,1,0,0,2.0,41326,Mixed Breed,Brown
272,d13d93f69,1,1,3,1,2,2,2,2,2,1,1,0,0,4.0,41327,Mixed Breed,"Cream, White"
273,d8715d47e,4,2,6,2,1,1,1,1,1,1,1,200,0,6.0,41336,Domestic Short Hair,Yellow
274,c15b3c9f1,2,2,3,1,1,1,2,2,2,1,1,0,0,1.0,41401,Siamese,"Black, White"
275,3bef75882,2,1,24,3,2,1,2,2,1,1,2,0,0,2.0,41326,Mixed Breed,"Black, Brown"
276,60bf93971,2,1,3,1,3,1,2,2,3,1,1,0,0,3.0,41401,Mixed Breed,Brown
277,e9eeadf82,4,1,24,2,2,1,1,1,1,2,1,20,0,2.0,41326,Mixed Breed,Brown
278,a4530b1d0,1,1,1,1,2,2,2,2,2,1,1,0,0,1.0,41326,Mixed Breed,"Brown, White"
279,da6bb3100,3,1,2,2,2,2,2,1,2,1,1,250,0,13.0,41401,Mixed Breed,"Black, Brown"
280,79669f807,2,1,2,1,2,2,1,1,2,1,1,0,0,1.0,41326,Mixed Breed,Golden
281,3af2b1473,3,1,7,2,2,1,1,1,2,1,1,0,0,1.0,41401,Mixed Breed,Brown
282,0f0f81a37,1,2,3,1,1,3,2,2,2,1,1,150,0,3.0,41326,Domestic Long Hair,"Black, Golden"
283,b8976d821,3,1,1,2,2,1,2,2,2,1,1,0,0,2.0,41330,Mixed Breed,Brown
284,9eb98f34c,2,1,1,2,2,1,1,1,2,1,1,0,0,9.0,41326,Mixed Breed,"Black, Brown"
285,e317b2a73,2,1,55,1,2,1,1,1,1,1,1,0,0,5.0,41326,Beagle,"Black, Yellow"
286,ebd78e1d4,2,1,2,2,2,1,1,1,2,1,1,0,0,3.0,41326,Mixed Breed,"Black, Brown"
287,0822c54d5,3,1,3,2,2,2,1,1,1,1,1,0,0,3.0,41326,Mixed Breed,"Black, Brown"
288,4036e0e12,3,1,36,2,2,2,3,3,1,1,1,0,0,9.0,41326,Spitz,"Golden, Cream"
289,f34d62be0,2,2,1,2,2,3,2,1,2,1,1,0,2,10.0,41326,Domestic Medium Hair,"Black, Yellow"
290,2a7b5edbf,4,2,6,2,2,2,2,2,2,1,1,0,0,3.0,41326,Siamese,"Brown, Cream"
291,18042e473,1,2,6,2,2,2,2,2,2,1,1,0,0,3.0,41401,Mixed Breed,"Brown, Cream"
292,dc99804de,1,2,4,1,2,2,2,2,2,2,1,0,0,4.0,41326,Mixed Breed,Brown
293,0fb490c9b,1,1,2,2,2,2,1,1,2,1,1,0,0,3.0,41326,Mixed Breed,"Brown, White"
294,284be445a,2,1,5,2,2,1,1,1,2,1,1,0,0,1.0,41401,Mixed Breed,"Black, Brown"
295,a831df76b,1,2,20,1,3,2,2,1,2,1,1,0,0,4.0,41326,Domestic Medium Hair,"Black, Gray"
296,145883970,3,1,2,2,2,1,1,1,2,1,1,0,0,6.0,41401,Mixed Breed,"Brown, White"
297,e3d9dc96d,1,1,7,1,2,2,1,3,3,1,1,0,0,1.0,41326,Mixed Breed,"Brown, White"
298,9a64e72cf,1,2,1,1,2,1,2,1,2,1,1,0,0,6.0,41326,Domestic Short Hair,"Black, White"
299,6e643eba1,4,1,2,2,2,2,1,1,2,1,2,0,0,5.0,41330,Mixed Breed,"Black, Brown"
300,a1b3dafc9,3,1,1,2,2,1,2,2,2,1,1,0,0,1.0,41332,Mixed Breed,Black
301,fe88a5777,2,2,28,1,3,3,1,1,2,1,1,0,0,5.0,41401,Mixed Breed,Black
302,bda2d149e,4,1,24,2,2,2,1,1,1,1,1,250,0,9.0,41326,Mixed Breed,"Black, Brown"
303,6cb5381cb,2,1,2,2,2,1,2,1,2,1,2,0,0,2.0,41327,Mixed Breed,"Black, Brown"
304,366a03818,4,1,12,1,2,2,1,1,1,1,1,0,0,0.0,41326,Mixed Breed,"Brown, Golden"
305,732d546b4,4,2,4,1,2,1,2,2,2,1,1,0,0,4.0,41326,Domestic Short Hair,"Black, Brown"
306,a8a8f95f6,2,1,2,2,2,2,1,1,2,1,1,0,0,4.0,41326,Mixed Breed,"Black, Golden"
307,0b4bb9906,1,2,2,1,1,1,1,1,2,1,1,0,0,5.0,41326,Domestic Medium Hair,Yellow
308,5eeb10b7a,1,1,1,2,2,2,2,2,2,1,2,0,0,4.0,41336,Mixed Breed,Black
309,f03b04b1e,4,1,1,2,1,1,2,2,2,1,1,0,0,1.0,41326,Mixed Breed,"Black, Brown"
310,a672ea96d,1,1,5,2,2,1,3,3,3,1,1,300,0,1.0,41326,Beagle,"Black, Brown"
311,4df43033d,4,2,22,2,2,2,1,1,1,1,1,0,0,7.0,41327,Domestic Medium Hair,Black
312,d25638f81,4,2,36,2,2,2,1,1,1,1,1,0,0,4.0,41332,Domestic Short Hair,"Black, Brown"
313,aafb75ee8,2,1,36,2,2,2,1,1,1,1,1,0,0,2.0,41401,Mixed Breed,White
314,e9cf01a21,4,1,8,1,2,1,1,1,2,1,1,0,0,2.0,41401,Mixed Breed,Yellow
315,1c74d62ed,4,1,10,2,2,1,2,1,1,1,1,0,0,2.0,41401,Mixed Breed,White
316,2148c2ef6,4,1,2,2,2,1,2,1,2,1,1,0,0,4.0,41326,Mixed Breed,"Brown, Yellow"
317,f0bb05fc7,4,2,2,1,1,2,2,2,2,1,1,0,0,4.0,41401,Domestic Medium Hair,"Black, White"
318,479500716,4,1,3,1,2,1,3,1,3,1,1,0,0,2.0,41326,Mixed Breed,Black
319,1afdf61ec,3,1,3,2,2,1,2,2,2,1,1,0,0,2.0,41327,Mixed Breed,"Black, White"
320,b4d0c60b6,4,2,0,3,2,1,3,1,1,1,18,0,0,21.0,41326,Domestic Short Hair,"Black, Brown"
321,110d4487e,3,1,60,2,1,2,3,1,1,1,1,0,0,1.0,41326,Shih Tzu,"Black, White"
322,27cede3cf,2,1,2,1,2,1,1,1,2,1,1,0,0,1.0,41401,Mixed Breed,Brown
323,99dcd9020,4,1,2,3,2,1,2,2,2,1,6,0,0,5.0,41326,Mixed Breed,"Brown, Gray"
324,4cb8fe436,1,2,12,1,2,2,1,1,1,1,1,0,0,2.0,41326,Domestic Medium Hair,"Brown, White"
325,a13ed5e9d,3,1,1,2,2,2,2,1,2,1,1,0,0,1.0,41326,Mixed Breed,"Black, Brown"
326,7adc5209e,2,2,2,1,3,1,3,3,3,1,2,0,0,5.0,41327,Domestic Short Hair,Golden
327,0a8ee7520,1,2,2,3,2,1,2,1,2,1,3,0,0,4.0,41336,Domestic Short Hair,White
328,82aa52460,3,1,1,2,2,2,2,2,2,1,1,0,0,1.0,41330,Mixed Breed,White
329,4c9f111f1,4,1,24,2,3,1,3,3,1,2,1,0,0,2.0,41327,Mixed Breed,White
330,eb6c692dc,4,1,3,2,2,1,1,1,1,1,1,200,0,6.0,41326,Mixed Breed,Brown
331,d096658bb,4,2,2,3,2,1,2,1,2,1,4,0,0,8.0,41401,Mixed Breed,"Black, Gray"
332,109c4f5a8,3,1,2,1,2,1,2,2,2,1,1,0,0,7.0,41326,Mixed Breed,"Black, Brown"
333,f8b702182,4,2,12,1,1,2,3,3,3,1,1,0,0,1.0,41326,Domestic Medium Hair,Black
334,eb652ec07,4,1,12,2,2,2,2,1,2,1,1,0,0,1.0,41327,Mixed Breed,Brown
335,026ebf139,3,1,1,1,2,1,1,1,2,1,1,0,0,1.0,41326,Mixed Breed,Brown
336,6c7c5555f,2,2,11,2,2,1,1,1,1,1,1,0,0,11.0,41326,Domestic Short Hair,"Black, Yellow"
337,1a9733afb,2,1,74,1,2,2,3,1,3,1,1,0,0,2.0,41326,Shih Tzu,"Brown, White"
338,1a54d4e92,3,1,36,2,2,3,1,1,1,1,1,0,0,3.0,41326,Mixed Breed,"Brown, Golden"
339,8526200d3,3,1,3,2,2,2,2,1,2,1,1,0,0,3.0,41326,Mixed Breed,"Brown, White"
340,8df39788a,3,1,2,2,2,1,1,1,2,1,1,0,0,6.0,41326,Mixed Breed,"Black, Brown"
341,045543730,3,1,3,2,2,2,1,1,2,1,1,0,0,4.0,41326,Mixed Breed,"Black, Brown"
342,bf50b399e,1,1,48,1,1,1,1,1,2,1,1,0,0,1.0,41401,Poodle,White
343,a05289ebd,3,2,3,3,1,1,3,1,1,1,7,60,0,5.0,41401,Domestic Short Hair,"Brown, Cream"
344,dee525fcd,3,1,2,2,2,1,1,1,1,1,1,0,0,8.0,41326,Mixed Breed,"Black, Brown"
345,ceed27182,2,1,36,1,1,2,3,3,2,1,1,0,0,3.0,41326,Poodle,Brown
346,c0a9578bb,2,2,3,1,2,3,2,1,2,1,1,0,0,5.0,41326,Domestic Long Hair,"Black, White"
347,66dda45c4,1,2,4,2,1,1,2,2,2,1,1,0,0,3.0,41326,Domestic Short Hair,"Black, Gray"
348,9c87d70e5,1,1,2,3,2,1,2,2,2,1,5,0,0,2.0,41326,Mixed Breed,"Brown, White"
349,4574e3de4,3,1,1,1,2,1,2,1,2,1,1,0,0,5.0,41327,Mixed Breed,"Black, Brown"
350,794a45833,2,1,60,1,2,1,1,1,1,1,1,0,0,1.0,41325,Schnauzer,"Black, White"
351,800a7c025,2,1,2,2,2,2,1,1,2,1,1,0,0,1.0,41326,Mixed Breed,Black
352,6c75b9082,4,1,4,2,2,2,1,1,2,1,1,0,0,4.0,41326,Mixed Breed,"Black, Brown"
353,6dbc5c968,3,2,3,3,3,2,1,1,2,1,4,0,0,9.0,41327,Mixed Breed,"Black, Gray"
354,4dad8252f,1,2,2,2,2,1,2,1,2,1,1,0,0,1.0,41401,Domestic Short Hair,"Black, Yellow"
355,3f9f466d1,4,1,3,2,2,1,1,1,1,1,1,0,0,7.0,41327,Mixed Breed,Golden
356,8bf9a6b80,2,1,2,2,2,2,2,2,2,1,1,0,0,1.0,41330,Mixed Breed,"Black, Brown"
357,c43ecb3e1,1,2,1,2,1,2,2,1,2,1,1,0,0,10.0,41335,Domestic Medium Hair,White
358,3a3ae56f1,4,1,18,2,2,1,1,1,1,1,1,0,0,3.0,41326,Mixed Breed,Black
359,172332f53,4,2,1,3,1,2,2,2,2,1,2,0,0,1.0,41326,Domestic Long Hair,"Black, Golden"
360,01f7fdb78,2,2,3,1,2,1,1,1,2,1,1,20,0,0.0,41326,Domestic Short Hair,Golden
361,9b721dcaf,2,2,6,1,2,2,1,1,1,1,1,120,1,5.0,41326,Domestic Medium Hair,"Gray, White"
362,e20655a10,2,2,6,3,3,2,3,3,3,1,2,0,0,11.0,41326,Tabby,"Golden, Yellow"
363,9718baba0,2,1,2,1,2,1,1,1,2,1,1,0,1,14.0,41326,Mixed Breed,"Black, Brown"
364,cdd7aee45,3,1,24,2,2,1,3,3,3,1,1,0,0,6.0,41336,Mixed Breed,Brown
365,86550c5dc,4,2,6,1,2,1,3,3,3,1,1,0,0,3.0,41401,Domestic Short Hair,"Black, White"
366,ba311fc1a,2,1,2,2,2,2,2,1,2,1,1,0,0,4.0,41326,Mixed Breed,Brown
367,bb05c1ce8,1,1,48,1,1,2,1,1,2,1,1,0,0,0.0,41401,Shih Tzu,Black
368,4060caeb1,1,1,2,1,2,1,2,2,2,1,1,1,0,3.0,41336,Mixed Breed,Brown
369,e54ee8e55,2,2,3,2,2,1,2,1,2,1,1,0,0,3.0,41336,Domestic Short Hair,"Gray, White"
370,166092e21,1,2,1,3,2,1,2,1,2,1,4,0,0,4.0,41335,Domestic Short Hair,"Black, Yellow"
371,5a2c8a05f,4,1,53,1,2,2,1,3,3,1,1,0,0,1.0,41326,Mixed Breed,White
372,d3d47c67d,4,2,1,1,1,1,2,2,2,1,1,0,0,1.0,41345,American Shorthair,"Black, White"
373,8ba0c6894,4,2,7,1,2,2,1,1,1,1,1,0,0,15.0,41326,Domestic Long Hair,"Black, White"
374,71cc0a02e,2,2,4,2,1,1,2,2,2,1,1,0,0,3.0,41401,Domestic Short Hair,Black
375,75bbaa3fa,2,1,1,1,2,2,2,1,2,1,1,0,0,1.0,41326,Mixed Breed,Brown
376,ca587cb42,2,2,1,1,2,1,2,1,2,1,1,0,0,4.0,41401,Domestic Short Hair,"Black, White"
377,b4eb7f4df,2,1,2,3,1,1,2,1,2,1,2,0,0,1.0,41401,Mixed Breed,"Black, Brown"
378,fd32ce3ef,4,1,48,1,2,1,3,3,3,1,1,0,0,1.0,41326,Mixed Breed,Brown
379,a15d8c8a8,4,1,1,3,2,1,3,3,3,1,2,0,0,1.0,41327,Mixed Breed,"Black, Cream"
380,34cedf9bb,1,2,2,2,1,1,2,2,2,1,1,0,0,5.0,41401,Mixed Breed,"Gray, White"
381,ab599a6ac,2,1,1,1,2,1,3,3,2,1,1,0,0,7.0,41326,Mixed Breed,"Black, Brown"
382,81da09ea9,2,1,48,3,1,3,1,1,2,2,2,300,0,5.0,41336,Shih Tzu,"Brown, Gray"
383,e736ab042,2,2,1,3,1,1,2,2,2,1,4,0,0,0.0,41326,Domestic Short Hair,"Black, Yellow"
384,81a815ef5,4,2,3,2,2,1,1,1,1,1,1,100,0,1.0,41326,Domestic Short Hair,"Cream, Gray"
385,0f122f712,1,1,7,2,3,2,1,1,2,1,1,0,0,1.0,41326,Mixed Breed,Brown
386,58a10d0cd,4,1,3,1,2,1,1,1,2,1,1,0,0,1.0,41326,Mixed Breed,"Black, White"
387,3b1976326,2,1,1,2,2,1,1,1,2,1,1,0,0,6.0,41326,Mixed Breed,"Black, Brown"
388,30ea81bac,3,2,3,2,1,1,2,2,2,1,1,0,0,3.0,41327,Domestic Short Hair,White
389,35907f15e,2,2,3,2,2,1,2,2,2,1,1,0,0,3.0,41326,Domestic Short Hair,"Black, Brown"
390,bfb33b149,4,1,12,1,2,2,3,3,1,1,1,150,0,3.0,41332,Mixed Breed,Black
391,375905770,3,1,2,2,2,1,1,1,2,1,1,0,0,3.0,41326,Belgian Shepherd Malinois,Brown
392,9ec161c16,2,1,2,2,1,1,2,2,2,1,5,0,0,16.0,41326,Mixed Breed,"Black, Brown"
393,19f38a3f0,4,1,3,2,1,2,3,1,2,1,1,0,0,1.0,41326,Mixed Breed,"Black, White"
394,e2f1f5377,1,1,25,1,2,3,1,1,2,1,1,100,0,2.0,41326,Schnauzer,"Gray, White"
395,0c17e1f32,1,2,14,2,2,1,3,3,3,1,1,0,0,2.0,41326,Domestic Short Hair,Brown
396,b912b1114,2,1,1,3,3,2,2,1,2,1,12,0,0,5.0,41326,Mixed Breed,"Black, Brown"
397,bd9e9d9e2,3,1,1,2,2,2,1,1,2,1,1,0,0,1.0,41326,Mixed Breed,Brown
398,241dd214b,4,2,1,2,1,1,3,3,2,1,1,30,0,1.0,41326,Domestic Short Hair,"Brown, Gray"
399,084874570,1,1,10,2,2,2,1,1,2,1,1,0,0,2.0,41326,Mixed Breed,"Black, White"
400,c1df421c4,4,2,7,1,2,1,2,1,2,1,2,0,0,3.0,41326,Domestic Short Hair,"Gray, White"
401,ab9f715ad,4,2,2,2,1,1,2,2,2,1,2,0,0,4.0,41326,Domestic Short Hair,"Black, Yellow"
402,3cc84c2f8,1,1,1,2,2,2,2,2,2,1,1,0,0,5.0,41401,Mixed Breed,"Black, Golden"
403,ee5583527,1,2,12,2,2,2,1,1,1,1,1,150,0,1.0,41326,Domestic Medium Hair,"Black, White"
404,9a770c49a,4,1,84,1,2,2,1,1,1,2,1,0,0,1.0,41326,Golden Retriever,"Brown, Cream"
405,e07812482,1,2,3,1,2,1,2,2,2,1,1,0,0,1.0,41401,Domestic Short Hair,"Golden, White"
406,997db5df5,4,1,6,2,2,2,2,1,2,1,1,0,1,4.0,41326,Mixed Breed,Black
407,301e16ab9,4,2,4,1,1,1,1,1,2,1,2,40,0,5.0,41401,Domestic Short Hair,"Black, Golden"
408,8705145ca,2,1,8,1,2,1,1,1,2,1,1,0,0,10.0,41401,Mixed Breed,Brown
409,6e3aad5f3,3,2,1,2,2,1,2,2,2,1,3,0,0,8.0,41401,Domestic Short Hair,"Black, Brown"
410,75a11e0f8,0,2,1,2,2,1,2,1,2,1,1,0,0,3.0,41326,Mixed Breed,"Black, Brown"
411,219a1308d,0,2,18,2,2,1,2,2,2,1,1,0,0,3.0,41401,Domestic Medium Hair,"Cream, White"
412,915173d4d,4,2,2,2,1,1,2,2,2,1,1,0,0,2.0,41326,Domestic Short Hair,"Black, White"
413,c390140c3,4,2,36,2,2,2,2,2,1,1,1,0,0,4.0,41401,Domestic Short Hair,"Black, Gray"
414,81d97fa9f,3,1,2,2,2,2,3,3,2,1,1,0,0,2.0,41326,Mixed Breed,"Brown, White"
415,78b07d4e0,4,1,6,3,2,2,1,3,3,1,2,0,0,1.0,41326,Mixed Breed,"Black, White"
416,6cd1cac68,3,2,2,1,1,1,2,2,2,1,1,0,0,2.0,41326,Domestic Short Hair,Brown
417,fb3bd80d1,1,1,1,2,3,1,2,2,2,1,1,50,0,9.0,41401,Mixed Breed,"Black, Brown"
418,51372ce91,4,2,18,1,2,1,1,1,1,1,1,0,0,1.0,41401,Domestic Short Hair,Yellow
419,1a1283447,2,1,4,1,3,2,2,1,2,1,1,0,0,12.0,41326,Mixed Breed,"Black, Brown"
420,4831c683c,4,2,6,1,2,1,2,2,2,1,2,0,0,5.0,41326,Mixed Breed,"Black, White"
421,90592e40c,2,1,2,1,2,1,2,1,2,1,1,0,0,1.0,41330,Mixed Breed,"Black, Brown"
422,e4e5ea1d2,3,1,4,2,2,1,3,1,3,1,4,0,0,5.0,41401,Mixed Breed,"Black, Brown"
423,e7a74fca8,3,1,2,2,2,2,2,1,2,1,1,0,0,4.0,41326,Mixed Breed,"Black, White"
424,a5595a935,3,1,1,1,2,2,2,2,2,1,1,0,0,1.0,41327,Mixed Breed,"Black, Brown"
425,c7575df7b,3,1,2,1,2,1,1,1,2,1,1,0,2,4.0,41326,Mixed Breed,"Black, Brown"
426,e81c6347b,2,1,8,1,2,1,2,2,2,1,1,0,0,1.0,41330,Mixed Breed,"Brown, White"
427,7ee058c3d,4,2,1,3,2,2,1,1,2,1,20,0,0,5.0,41401,Domestic Short Hair,"Brown, Yellow"
428,4d999ee22,4,2,3,1,1,1,3,3,3,1,1,0,0,1.0,41326,Tabby,Golden
429,0637293ec,1,2,3,1,2,1,1,1,2,1,1,0,0,3.0,41401,Domestic Short Hair,Cream
430,7ead795bb,2,2,3,1,2,3,1,1,2,1,1,100,0,2.0,41326,Mixed Breed,Black
431,691a8b7ea,3,2,4,3,2,2,2,2,2,1,2,0,0,5.0,41336,Tabby,"Yellow, Gray"
432,fcd21f3ec,2,2,12,2,1,1,2,2,2,1,1,0,0,5.0,41326,Domestic Short Hair,Brown
433,9c31047a7,1,2,0,3,2,2,2,2,2,1,4,0,0,3.0,41326,Domestic Short Hair,"Black, Cream"
434,76d5726c4,1,1,72,2,3,3,1,1,2,1,1,0,0,4.0,41330,German Shepherd Dog,"Black, Brown"
435,03d59fc21,1,2,1,3,1,2,2,2,2,1,2,0,0,3.0,41326,Domestic Medium Hair,"Brown, Golden"
436,1a9e7158e,1,1,1,3,2,1,3,3,3,1,5,0,0,15.0,41326,Mixed Breed,"Black, Brown"
437,86afe98e6,4,2,3,2,1,1,1,1,2,1,1,0,0,4.0,41326,Tabby,"Black, Brown"
438,0eba8b0ad,4,2,12,3,2,2,3,3,3,1,4,0,0,1.0,41326,Domestic Medium Hair,"Black, White"
439,d38bcdf49,3,1,2,2,2,2,1,1,2,1,1,0,0,1.0,41326,Mixed Breed,Brown
440,85a79f281,1,1,2,1,2,1,3,3,2,1,1,0,0,1.0,41326,Mixed Breed,"Black, Brown"
441,91c2159dd,4,1,4,2,2,2,3,1,3,1,1,0,0,3.0,41326,Mixed Breed,"Brown, White"
442,91d6a2898,1,1,3,1,2,1,1,1,1,1,1,0,0,2.0,41326,Mixed Breed,Brown
443,cfddf0c47,1,1,4,1,2,1,2,2,2,1,1,0,0,2.0,41401,Mixed Breed,"Black, Brown"
444,b102f525b,4,2,3,2,1,1,3,3,3,1,1,0,0,3.0,41401,Domestic Short Hair,Black
445,dc1c9f8d5,3,2,4,1,2,1,1,1,1,2,1,0,0,5.0,41326,Domestic Short Hair,Black
446,c96f9d3a8,2,2,12,1,2,1,2,1,1,1,1,100,1,10.0,41401,Tabby,"Golden, Cream"
447,072ae6d9e,1,1,36,1,2,2,1,1,1,1,1,0,0,2.0,41326,Mixed Breed,"Black, White"
448,fa94b21d1,1,2,2,2,2,3,2,1,2,1,1,100,0,5.0,41326,Mixed Breed,"Black, Brown"
449,b5df81f99,1,1,4,2,2,1,1,1,2,1,1,0,0,1.0,41326,Mixed Breed,White
450,2c24655fe,1,1,5,1,1,2,1,1,2,1,1,0,0,10.0,41326,Mixed Breed,"Black, White"
451,c702e00d2,3,2,12,2,2,2,2,1,2,1,1,0,0,2.0,41401,Mixed Breed,Black
452,95d2a0bdf,1,2,5,1,2,1,3,3,3,1,1,0,0,1.0,41326,Domestic Short Hair,"Black, Brown"
453,c8208c3c9,1,1,2,2,2,1,2,2,2,1,1,0,0,4.0,41401,Mixed Breed,"Black, Brown"
454,9a9f6c753,4,1,48,2,2,1,2,2,2,1,1,0,0,4.0,41326,Mixed Breed,Brown
455,92b89a666,4,1,5,2,2,2,1,1,2,1,1,0,0,3.0,41326,Mixed Breed,Brown
456,6819ce556,3,1,2,2,2,1,2,1,2,1,4,0,0,2.0,41330,Mixed Breed,Brown
457,17bdf954a,4,1,5,2,1,1,3,3,3,1,1,0,0,3.0,41326,Mixed Breed,Brown
458,2bf834f39,2,2,4,2,1,1,3,1,2,1,1,0,0,7.0,41401,Domestic Short Hair,"Brown, White"
459,53cd96ef8,1,1,2,3,2,2,2,2,2,1,6,0,0,1.0,41401,Mixed Breed,"Black, Brown"
460,da327c74b,4,1,3,2,2,2,2,2,2,1,1,0,0,5.0,41326,Mixed Breed,Brown
461,10a6c97d5,2,2,4,1,1,1,2,2,2,1,1,0,0,5.0,41326,Mixed Breed,"Black, Gray"
462,f8d831236,1,2,5,1,2,2,3,3,3,1,1,0,0,1.0,41326,Domestic Medium Hair,Black
463,75a4a14ac,2,2,3,1,1,1,1,1,2,1,1,0,0,6.0,41401,Domestic Short Hair,Yellow
464,df39a5468,2,2,2,2,2,1,2,2,2,1,1,0,0,4.0,41401,Domestic Short Hair,"Black, White"
465,37f127385,2,2,2,3,2,2,2,2,2,1,2,0,0,2.0,41326,Tabby,"Black, Yellow"
466,878e36da4,3,1,4,2,2,1,1,1,2,1,1,0,0,3.0,41326,Mixed Breed,Brown
467,1ffe668f9,4,1,3,1,3,1,1,1,2,1,2,0,0,12.0,41326,Mixed Breed,"Black, Brown"
468,9a2f44ddf,2,1,12,2,2,1,1,1,1,1,1,0,0,2.0,41330,Mixed Breed,"Brown, Yellow"
469,54e2508de,2,2,4,2,1,1,2,1,2,2,1,0,0,1.0,41326,Oriental Tabby,"Brown, Yellow"
470,432904c5d,4,1,5,1,2,1,1,1,1,1,1,0,0,0.0,41336,Mixed Breed,White
471,d30b90a39,4,1,2,2,2,1,1,1,2,1,1,0,0,1.0,41336,Mixed Breed,"Black, Brown"
472,20559d623,3,1,2,2,2,1,3,3,2,1,1,0,0,4.0,41326,Mixed Breed,Brown
473,2e1d3ae52,4,2,1,3,2,1,2,1,2,1,2,0,0,1.0,41326,Domestic Short Hair,"Black, Brown"
474,3b0b2a86a,1,1,3,1,1,2,1,1,2,1,1,0,0,5.0,41336,Schnauzer,"Gray, White"
475,64c1c412b,2,1,2,2,2,2,2,2,2,1,6,0,0,6.0,41326,Mixed Breed,"Black, Brown"
476,b28de653f,4,2,17,2,2,1,1,1,2,1,1,0,0,5.0,41326,Domestic Short Hair,"Black, Brown"
477,0e6dd5e23,0,1,8,2,1,1,1,1,3,1,1,0,0,1.0,41326,Poodle,Brown
